Date,open,high,low,close,volume
2020-12-28,16652.55252362747,16801.679859659955,16304.588739551671,16354.2978515625,1591650
2020-12-29,16553.134381975447,16901.098167782737,16503.425269717263,16702.26171875,1314794
2020-12-30,16702.262627180233,17199.353776798693,16652.553512218386,17099.935546875,2365008
2021-01-04,17447.898869871184,19883.645435750637,17249.062415513676,19535.681640625,21091762
2021-01-05,20132.189823000866,24108.91867692696,20082.48071232679,21524.044921875,52212004
2021-01-06,21722.880734517694,22667.35380993151,21026.95320526541,21772.58984375,12299836
2021-01-07,21921.719663558466,22418.810812391992,21374.91939984159,21573.755859375,7937103
2021-01-08,22120.554434074384,23214.154878006153,21673.172434284115,22219.97265625,15432236
2021-01-11,22766.772349330357,23164.445228794644,20281.316852678574,20877.826171875,11230469
2021-01-12,20430.443937907286,21772.589890032585,20032.771063203494,20977.244140625,4481709
2021-01-13,21076.663513922518,21176.081738044795,20480.154169188863,20529.86328125,2481247
2021-01-14,20331.02596261161,21225.789941406252,20331.02596261161,20877.826171875,2277774
2021-01-15,21026.9531681895,21076.66227733415,20231.607421875,20231.607421875,1946976
2021-01-18,20181.899458228643,20430.445018059043,19585.390114635677,19784.2265625,2509143
2021-01-19,20032.77178955078,20977.244901216945,19883.64445612981,20678.990234375,3400442
2021-01-20,21325.20828982697,21374.917400059665,20678.98985680191,20828.1171875,2390585
2021-01-21,21225.7914204869,22120.55546163155,20977.245853502278,21822.30078125,4711591
2021-01-22,21872.009477459018,21921.71858990779,21126.37279072746,21225.791015625,2159763
2021-01-25,21374.91887374409,21524.046214723698,20927.53685080526,21026.955078125,1523386
2021-01-26,21126.3726635514,21772.591121495327,20480.154205607476,21275.5,3033602
2021-01-27,21474.336410411623,21524.045522472763,20480.154169188863,20529.86328125,2324588
2021-01-28,19833.93529360193,20231.608181694202,19734.517071578863,19933.353515625,1818159
2021-01-29,20181.899147727272,20281.31737012987,18690.62581168831,19138.0078125,2288605
2021-02-01,19038.58884470908,19734.51637428069,18491.788642902815,19436.26171875,1637433
2021-02-02,19585.390754214375,20032.772776518766,19386.55429985687,19535.681640625,1358930
2021-02-03,19933.354027274876,20132.19047642475,19585.390241262594,19734.517578125,1357614
2021-02-04,19883.645709619952,21126.3735664712,19585.391023975655,20927.537109375,3783708
2021-02-05,21524.046884345094,21822.301575583133,20728.70104104366,20778.41015625,3571635
2021-02-08,20380.736586626837,20629.282154756434,19933.354563993566,20281.318359375,1771997
2021-02-09,20480.154554115852,20828.11834508384,20281.318102134148,20380.736328125,1267577
2021-02-10,20380.73619981752,20529.863537864963,20032.772411040147,20430.4453125,1010903
2021-02-15,20629.281377377716,20828.117824388584,20430.444930366848,20579.572265625,1337660
2021-02-16,20579.572780106708,20579.572780106708,20132.190763147864,20380.736328125,1286329
2021-02-17,20380.737646484373,20380.737646484373,19883.646484375,19883.646484375,1249138
